,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
6868,43,25,13,10,8,2,16,11,35,24,6
6869,25,13,10,8,2,16,11,35,24,6,24
6870,13,10,8,2,16,11,35,24,6,24,40
6871,10,8,2,16,11,35,24,6,24,40,12
6872,8,2,16,11,35,24,6,24,40,12,34
6873,2,16,11,35,24,6,24,40,12,34,31
6874,16,11,35,24,6,24,40,12,34,31,12
6875,11,35,24,6,24,40,12,34,31,12,1
6876,35,24,6,24,40,12,34,31,12,1,42
6877,24,6,24,40,12,34,31,12,1,42,11
6878,6,24,40,12,34,31,12,1,42,11,3
6879,24,40,12,34,31,12,1,42,11,3,15
6880,40,12,34,31,12,1,42,11,3,15,30
6881,12,34,31,12,1,42,11,3,15,30,19
6882,34,31,12,1,42,11,3,15,30,19,21
6883,31,12,1,42,11,3,15,30,19,21,9
6884,12,1,42,11,3,15,30,19,21,9,24
6885,1,42,11,3,15,30,19,21,9,24,19
6886,42,11,3,15,30,19,21,9,24,19,48
6887,11,3,15,30,19,21,9,24,19,48,35
6888,3,15,30,19,21,9,24,19,48,35,10
6889,15,30,19,21,9,24,19,48,35,10,1
6890,30,19,21,9,24,19,48,35,10,1,29
6891,19,21,9,24,19,48,35,10,1,29,28
6892,21,9,24,19,48,35,10,1,29,28,28
6893,9,24,19,48,35,10,1,29,28,28,26
6894,24,19,48,35,10,1,29,28,28,26,37
6895,19,48,35,10,1,29,28,28,26,37,1
6896,48,35,10,1,29,28,28,26,37,1,5
6897,35,10,1,29,28,28,26,37,1,5,23
6898,10,1,29,28,28,26,37,1,5,23,21
6899,1,29,28,28,26,37,1,5,23,21,32
6900,29,28,28,26,37,1,5,23,21,32,13
6901,28,28,26,37,1,5,23,21,32,13,43
6902,28,26,37,1,5,23,21,32,13,43,28
6903,26,37,1,5,23,21,32,13,43,28,21
6904,37,1,5,23,21,32,13,43,28,21,13
6905,1,5,23,21,32,13,43,28,21,13,4
6906,5,23,21,32,13,43,28,21,13,4,21
6907,23,21,32,13,43,28,21,13,4,21,29
6908,21,32,13,43,28,21,13,4,21,29,9
6909,32,13,43,28,21,13,4,21,29,9,36
6910,13,43,28,21,13,4,21,29,9,36,6
6911,43,28,21,13,4,21,29,9,36,6,14
6912,28,21,13,4,21,29,9,36,6,14,1
6913,21,13,4,21,29,9,36,6,14,1,3
6914,13,4,21,29,9,36,6,14,1,3,23
6915,4,21,29,9,36,6,14,1,3,23,41
6916,21,29,9,36,6,14,1,3,23,41,39
6917,29,9,36,6,14,1,3,23,41,39,25
6918,9,36,6,14,1,3,23,41,39,25,7
6919,36,6,14,1,3,23,41,39,25,7,17
6920,6,14,1,3,23,41,39,25,7,17,6
6921,14,1,3,23,41,39,25,7,17,6,17
6922,1,3,23,41,39,25,7,17,6,17,18
6923,3,23,41,39,25,7,17,6,17,18,30
6924,23,41,39,25,7,17,6,17,18,30,32
6925,41,39,25,7,17,6,17,18,30,32,28
6926,39,25,7,17,6,17,18,30,32,28,47
6927,30,11,10,6,21,5,23,28,5,58,23
6928,11,10,6,21,5,23,28,5,58,23,22
6929,10,6,21,5,23,28,5,58,23,22,20
6930,6,21,5,23,28,5,58,23,22,20,5
6931,21,5,23,28,5,58,23,22,20,5,5
6932,5,23,28,5,58,23,22,20,5,5,15
6933,23,28,5,58,23,22,20,5,5,15,13
6934,28,5,58,23,22,20,5,5,15,13,51
6935,5,58,23,22,20,5,5,15,13,51,16
6936,58,23,22,20,5,5,15,13,51,16,16
6937,23,22,20,5,5,15,13,51,16,16,10
6938,22,20,5,5,15,13,51,16,16,10,9
6939,20,5,5,15,13,51,16,16,10,9,34
6940,5,5,15,13,51,16,16,10,9,34,29
6941,5,15,13,51,16,16,10,9,34,29,5
6942,15,13,51,16,16,10,9,34,29,5,9
6943,13,51,16,16,10,9,34,29,5,9,26
6944,51,16,16,10,9,34,29,5,9,26,32
6945,16,16,10,9,34,29,5,9,26,32,17
6946,16,10,9,34,29,5,9,26,32,17,33
6947,10,9,34,29,5,9,26,32,17,33,37
6948,9,34,29,5,9,26,32,17,33,37,12
6949,34,29,5,9,26,32,17,33,37,12,4
6950,29,5,9,26,32,17,33,37,12,4,9
6951,5,9,26,32,17,33,37,12,4,9,42
6952,9,26,32,17,33,37,12,4,9,42,17
6953,26,32,17,33,37,12,4,9,42,17,7
6954,32,17,33,37,12,4,9,42,17,7,5
6955,17,33,37,12,4,9,42,17,7,5,6
6956,33,37,12,4,9,42,17,7,5,6,45
6957,37,12,4,9,42,17,7,5,6,45,26
6958,12,4,9,42,17,7,5,6,45,26,3
6959,4,9,42,17,7,5,6,45,26,3,22
6960,9,42,17,7,5,6,45,26,3,22,1
6961,42,17,7,5,6,45,26,3,22,1,18
6962,17,7,5,6,45,26,3,22,1,18,37
6963,7,5,6,45,26,3,22,1,18,37,44
6964,5,6,45,26,3,22,1,18,37,44,18
6965,6,45,26,3,22,1,18,37,44,18,41
6966,45,26,3,22,1,18,37,44,18,41,48
6967,26,3,22,1,18,37,44,18,41,48,5
6968,3,22,1,18,37,44,18,41,48,5,21
6969,22,1,18,37,44,18,41,48,5,21,29
6970,1,18,37,44,18,41,48,5,21,29,13
6971,18,37,44,18,41,48,5,21,29,13,2
6972,37,44,18,41,48,5,21,29,13,2,12
6973,44,18,41,48,5,21,29,13,2,12,41
6974,18,41,48,5,21,29,13,2,12,41,31
6975,41,48,5,21,29,13,2,12,41,31,23
6976,48,5,21,29,13,2,12,41,31,23,52
6977,5,21,29,13,2,12,41,31,23,52,4
6978,21,29,13,2,12,41,31,23,52,4,20
6979,29,13,2,12,41,31,23,52,4,20,2
6980,13,2,12,41,31,23,52,4,20,2,8
6981,2,12,41,31,23,52,4,20,2,8,15
6982,12,41,31,23,52,4,20,2,8,15,11
6983,41,31,23,52,4,20,2,8,15,11,11
6984,31,23,52,4,20,2,8,15,11,11,5
6985,23,52,4,20,2,8,15,11,11,5,8
6986,52,4,20,2,8,15,11,11,5,8,13
6987,4,20,2,8,15,11,11,5,8,13,4
6988,20,2,8,15,11,11,5,8,13,4,24
6989,2,8,15,11,11,5,8,13,4,24,8
6990,8,15,11,11,5,8,13,4,24,8,12
6991,15,11,11,5,8,13,4,24,8,12,2
6992,11,11,5,8,13,4,24,8,12,2,12
6993,11,5,8,13,4,24,8,12,2,12,5
6994,5,8,13,4,24,8,12,2,12,5,11
6995,8,13,4,24,8,12,2,12,5,11,2
6996,13,4,24,8,12,2,12,5,11,2,15
6997,4,24,8,12,2,12,5,11,2,15,2
6998,24,8,12,2,12,5,11,2,15,2,6
6999,8,12,2,12,5,11,2,15,2,6,3
7000,12,2,12,5,11,2,15,2,6,3,14
7001,2,12,5,11,2,15,2,6,3,14,8
7002,12,5,11,2,15,2,6,3,14,8,4
7003,5,11,2,15,2,6,3,14,8,4,3
7004,12,1,2,3,29,6,2,9,1,4,1
7005,1,2,3,29,6,2,9,1,4,1,17
7006,2,3,29,6,2,9,1,4,1,17,9
7007,3,29,6,2,9,1,4,1,17,9,7
7008,29,6,2,9,1,4,1,17,9,7,2
7009,6,2,9,1,4,1,17,9,7,2,1
7010,2,9,1,4,1,17,9,7,2,1,8
7011,9,1,4,1,17,9,7,2,1,8,2
7012,1,4,1,17,9,7,2,1,8,2,3
7013,4,1,17,9,7,2,1,8,2,3,3
7014,1,17,9,7,2,1,8,2,3,3,9
7015,17,9,7,2,1,8,2,3,3,9,33
7016,9,7,2,1,8,2,3,3,9,33,9
7017,7,2,1,8,2,3,3,9,33,9,7
7018,2,1,8,2,3,3,9,33,9,7,11
7019,1,8,2,3,3,9,33,9,7,11,9
7020,8,2,3,3,9,33,9,7,11,9,13
7021,29,18,21,1,25,26,12,4,45,8,41
7022,18,21,1,25,26,12,4,45,8,41,2
7023,21,1,25,26,12,4,45,8,41,2,44
7024,1,25,26,12,4,45,8,41,2,44,6
7025,25,26,12,4,45,8,41,2,44,6,37
7026,26,12,4,45,8,41,2,44,6,37,34
7027,12,4,45,8,41,2,44,6,37,34,12
7028,4,45,8,41,2,44,6,37,34,12,42
7029,45,8,41,2,44,6,37,34,12,42,23
7030,8,41,2,44,6,37,34,12,42,23,21
7031,41,2,44,6,37,34,12,42,23,21,40
7032,2,44,6,37,34,12,42,23,21,40,6
7033,44,6,37,34,12,42,23,21,40,6,13
7034,6,37,34,12,42,23,21,40,6,13,28
7035,37,34,12,42,23,21,40,6,13,28,15
7036,34,12,42,23,21,40,6,13,28,15,14
7037,12,42,23,21,40,6,13,28,15,14,6
7038,42,23,21,40,6,13,28,15,14,6,20
7039,23,21,40,6,13,28,15,14,6,20,38
7040,21,40,6,13,28,15,14,6,20,38,52
7041,40,6,13,28,15,14,6,20,38,52,1
7042,6,13,28,15,14,6,20,38,52,1,15
7043,13,28,15,14,6,20,38,52,1,15,4
7044,28,15,14,6,20,38,52,1,15,4,50
7045,15,14,6,20,38,52,1,15,4,50,18
7046,14,6,20,38,52,1,15,4,50,18,18
7047,6,20,38,52,1,15,4,50,18,18,17
7048,20,38,52,1,15,4,50,18,18,17,5
7049,38,52,1,15,4,50,18,18,17,5,29
7050,52,1,15,4,50,18,18,17,5,29,13
7051,1,15,4,50,18,18,17,5,29,13,35
7052,15,4,50,18,18,17,5,29,13,35,9
7053,4,50,18,18,17,5,29,13,35,9,5
7054,50,18,18,17,5,29,13,35,9,5,34
7055,18,18,17,5,29,13,35,9,5,34,7
7056,18,17,5,29,13,35,9,5,34,7,29
7057,17,5,29,13,35,9,5,34,7,29,29
7058,5,29,13,35,9,5,34,7,29,29,30
7059,29,13,35,9,5,34,7,29,29,30,4
7060,13,35,9,5,34,7,29,29,30,4,48
7061,35,9,5,34,7,29,29,30,4,48,7
7062,9,5,34,7,29,29,30,4,48,7,15
7063,5,34,7,29,29,30,4,48,7,15,31
7064,34,7,29,29,30,4,48,7,15,31,30
7065,7,29,29,30,4,48,7,15,31,30,20
7066,29,29,30,4,48,7,15,31,30,20,12
7067,29,30,4,48,7,15,31,30,20,12,10
7068,30,4,48,7,15,31,30,20,12,10,26
7069,2,4,1,1,4,5,6,18,3,8,3
7070,4,1,1,4,5,6,18,3,8,3,5
7071,1,1,4,5,6,18,3,8,3,5,1
7072,1,4,5,6,18,3,8,3,5,1,6
7073,4,5,6,18,3,8,3,5,1,6,4
7074,1,21,5,20,11,2,14,1,18,34,22
7075,21,5,20,11,2,14,1,18,34,22,17
7076,5,20,11,2,14,1,18,34,22,17,7
7077,20,11,2,14,1,18,34,22,17,7,11
7078,11,2,14,1,18,34,22,17,7,11,6
7079,2,14,1,18,34,22,17,7,11,6,2
7080,14,1,18,34,22,17,7,11,6,2,20
7081,1,18,34,22,17,7,11,6,2,20,10
7082,18,34,22,17,7,11,6,2,20,10,58
7083,34,22,17,7,11,6,2,20,10,58,22
7084,22,17,7,11,6,2,20,10,58,22,27
7085,17,7,11,6,2,20,10,58,22,27,12
7086,7,11,6,2,20,10,58,22,27,12,13
7087,11,6,2,20,10,58,22,27,12,13,14
7088,6,2,20,10,58,22,27,12,13,14,10
7089,2,20,10,58,22,27,12,13,14,10,6
7090,20,10,58,22,27,12,13,14,10,6,56
7091,10,58,22,27,12,13,14,10,6,56,2
7092,58,22,27,12,13,14,10,6,56,2,12
7093,5,1,9,1,1,2,1,3,1,3,1
7094,1,9,1,1,2,1,3,1,3,1,1
7095,9,1,1,2,1,3,1,3,1,1,1
7096,1,1,2,1,3,1,3,1,1,1,2
7097,1,2,1,3,1,3,1,1,1,2,3
7098,2,1,3,1,3,1,1,1,2,3,15
7099,1,3,1,3,1,1,1,2,3,15,5
7100,3,1,3,1,1,1,2,3,15,5,5
7101,1,3,1,1,1,2,3,15,5,5,2
7102,7,1,1,19,1,1,2,11,14,3,29
7103,1,1,19,1,1,2,11,14,3,29,7
7104,1,19,1,1,2,11,14,3,29,7,11
7105,19,1,1,2,11,14,3,29,7,11,4
7106,1,1,2,11,14,3,29,7,11,4,6
7107,1,2,11,14,3,29,7,11,4,6,2
7108,2,11,14,3,29,7,11,4,6,2,1
7109,11,14,3,29,7,11,4,6,2,1,1
7110,14,3,29,7,11,4,6,2,1,1,1
7111,3,29,7,11,4,6,2,1,1,1,6
7112,29,7,11,4,6,2,1,1,1,6,1
7113,7,11,4,6,2,1,1,1,6,1,11
7114,11,4,6,2,1,1,1,6,1,11,9
7115,4,6,2,1,1,1,6,1,11,9,7
7116,6,2,1,1,1,6,1,11,9,7,2
7117,2,1,1,1,6,1,11,9,7,2,4
7118,1,1,1,6,1,11,9,7,2,4,5
7119,1,1,6,1,11,9,7,2,4,5,5
7120,1,6,1,11,9,7,2,4,5,5,5
7121,6,1,11,9,7,2,4,5,5,5,2
7122,1,11,9,7,2,4,5,5,5,2,20
7123,11,9,7,2,4,5,5,5,2,20,1
7124,4,1,1,6,3,12,2,3,1,3,5
7125,1,1,6,3,12,2,3,1,3,5,3
7126,1,6,3,12,2,3,1,3,5,3,1
7127,6,3,12,2,3,1,3,5,3,1,12
7128,3,12,2,3,1,3,5,3,1,12,2
7129,12,2,3,1,3,5,3,1,12,2,8
7130,2,3,1,3,5,3,1,12,2,8,3
7131,3,1,3,5,3,1,12,2,8,3,2
7132,1,3,5,3,1,12,2,8,3,2,8
7133,3,5,3,1,12,2,8,3,2,8,14
7134,5,3,1,12,2,8,3,2,8,14,5
7135,3,1,12,2,8,3,2,8,14,5,4
7136,1,12,2,8,3,2,8,14,5,4,3
7137,12,2,8,3,2,8,14,5,4,3,7
7138,2,8,3,2,8,14,5,4,3,7,2
7139,8,3,2,8,14,5,4,3,7,2,3
7140,48,2,31,10,24,32,15,30,23,45,8
7141,2,31,10,24,32,15,30,23,45,8,18
7142,31,10,24,32,15,30,23,45,8,18,7
7143,10,24,32,15,30,23,45,8,18,7,11
7144,24,32,15,30,23,45,8,18,7,11,30
7145,32,15,30,23,45,8,18,7,11,30,9
7146,15,30,23,45,8,18,7,11,30,9,34
7147,30,23,45,8,18,7,11,30,9,34,6
7148,23,45,8,18,7,11,30,9,34,6,50
7149,45,8,18,7,11,30,9,34,6,50,21
7150,8,18,7,11,30,9,34,6,50,21,6
7151,18,7,11,30,9,34,6,50,21,6,22
7152,7,11,30,9,34,6,50,21,6,22,50
7153,11,30,9,34,6,50,21,6,22,50,14
7154,30,9,34,6,50,21,6,22,50,14,45
7155,9,34,6,50,21,6,22,50,14,45,13
7156,34,6,50,21,6,22,50,14,45,13,3
7157,6,50,21,6,22,50,14,45,13,3,36
7158,50,21,6,22,50,14,45,13,3,36,30
7159,21,6,22,50,14,45,13,3,36,30,15
7160,6,22,50,14,45,13,3,36,30,15,14
7161,22,50,14,45,13,3,36,30,15,14,13
7162,50,14,45,13,3,36,30,15,14,13,26
7163,14,45,13,3,36,30,15,14,13,26,12
7164,45,13,3,36,30,15,14,13,26,12,12
7165,13,3,36,30,15,14,13,26,12,12,10
7166,3,36,30,15,14,13,26,12,12,10,2
7167,36,30,15,14,13,26,12,12,10,2,35
7168,30,15,14,13,26,12,12,10,2,35,28
7169,15,14,13,26,12,12,10,2,35,28,6
7170,14,13,26,12,12,10,2,35,28,6,13
7171,13,26,12,12,10,2,35,28,6,13,44
7172,26,12,12,10,2,35,28,6,13,44,5
7173,12,12,10,2,35,28,6,13,44,5,15
7174,12,10,2,35,28,6,13,44,5,15,38
7175,10,2,35,28,6,13,44,5,15,38,5
7176,2,35,28,6,13,44,5,15,38,5,4
7177,35,28,6,13,44,5,15,38,5,4,18
7178,28,6,13,44,5,15,38,5,4,18,48
7179,6,13,44,5,15,38,5,4,18,48,48
7180,13,44,5,15,38,5,4,18,48,48,22
7181,44,5,15,38,5,4,18,48,48,22,11
7182,5,15,38,5,4,18,48,48,22,11,20
7183,15,38,5,4,18,48,48,22,11,20,32
7184,38,5,4,18,48,48,22,11,20,32,5
7185,5,4,18,48,48,22,11,20,32,5,19
7186,4,18,48,48,22,11,20,32,5,19,20
7187,18,48,48,22,11,20,32,5,19,20,32
7188,48,48,22,11,20,32,5,19,20,32,30
7189,48,22,11,20,32,5,19,20,32,30,35
7190,22,11,20,32,5,19,20,32,30,35,15
7191,11,20,32,5,19,20,32,30,35,15,7
7192,20,32,5,19,20,32,30,35,15,7,8
7193,32,5,19,20,32,30,35,15,7,8,5
7194,5,19,20,32,30,35,15,7,8,5,15
7195,19,20,32,30,35,15,7,8,5,15,13
7196,20,32,30,35,15,7,8,5,15,13,44
7197,32,30,35,15,7,8,5,15,13,44,24
7198,30,35,15,7,8,5,15,13,44,24,2
7199,35,15,7,8,5,15,13,44,24,2,36
7200,15,7,8,5,15,13,44,24,2,36,52
7201,7,8,5,15,13,44,24,2,36,52,33
7202,8,5,15,13,44,24,2,36,52,33,19
7203,5,15,13,44,24,2,36,52,33,19,8
7204,15,13,44,24,2,36,52,33,19,8,15
7205,13,44,24,2,36,52,33,19,8,15,28
7206,44,24,2,36,52,33,19,8,15,28,6
7207,24,2,36,52,33,19,8,15,28,6,42
7208,2,36,52,33,19,8,15,28,6,42,16
7209,36,52,33,19,8,15,28,6,42,16,17
7210,52,33,19,8,15,28,6,42,16,17,8
7211,33,19,8,15,28,6,42,16,17,8,18
7212,19,8,15,28,6,42,16,17,8,18,10
7213,8,15,28,6,42,16,17,8,18,10,27
7214,15,28,6,42,16,17,8,18,10,27,42
7215,28,6,42,16,17,8,18,10,27,42,5
7216,6,42,16,17,8,18,10,27,42,5,20
7217,42,16,17,8,18,10,27,42,5,20,36
7218,16,17,8,18,10,27,42,5,20,36,25
7219,17,8,18,10,27,42,5,20,36,25,32
7220,8,18,10,27,42,5,20,36,25,32,41
7221,18,10,27,42,5,20,36,25,32,41,24
7222,10,27,42,5,20,36,25,32,41,24,35
7223,27,42,5,20,36,25,32,41,24,35,9
7224,42,5,20,36,25,32,41,24,35,9,21
7225,5,20,36,25,32,41,24,35,9,21,54
7226,20,36,25,32,41,24,35,9,21,54,49
7227,36,25,32,41,24,35,9,21,54,49,11
7228,25,32,41,24,35,9,21,54,49,11,31
7229,32,41,24,35,9,21,54,49,11,31,9
7230,41,24,35,9,21,54,49,11,31,9,48
7231,24,35,9,21,54,49,11,31,9,48,53
7232,35,9,21,54,49,11,31,9,48,53,36
7233,9,21,54,49,11,31,9,48,53,36,32
7234,21,54,49,11,31,9,48,53,36,32,12
7235,54,49,11,31,9,48,53,36,32,12,6
7236,49,11,31,9,48,53,36,32,12,6,12
7237,11,31,9,48,53,36,32,12,6,12,30
7238,31,9,48,53,36,32,12,6,12,30,5
7239,9,48,53,36,32,12,6,12,30,5,6
7240,48,53,36,32,12,6,12,30,5,6,65
7241,53,36,32,12,6,12,30,5,6,65,2
7242,36,32,12,6,12,30,5,6,65,2,5
7243,32,12,6,12,30,5,6,65,2,5,17
7244,12,6,12,30,5,6,65,2,5,17,13
7245,6,12,30,5,6,65,2,5,17,13,10
7246,12,30,5,6,65,2,5,17,13,10,7
7247,30,5,6,65,2,5,17,13,10,7,10
7248,5,6,65,2,5,17,13,10,7,10,36
7249,6,65,2,5,17,13,10,7,10,36,18
7250,65,2,5,17,13,10,7,10,36,18,37
7251,2,5,17,13,10,7,10,36,18,37,7
7252,5,17,13,10,7,10,36,18,37,7,9
7253,17,13,10,7,10,36,18,37,7,9,8
7254,13,10,7,10,36,18,37,7,9,8,21
7255,10,7,10,36,18,37,7,9,8,21,5
7256,7,10,36,18,37,7,9,8,21,5,60
7257,10,36,18,37,7,9,8,21,5,60,7
7258,36,18,37,7,9,8,21,5,60,7,39
7259,18,37,7,9,8,21,5,60,7,39,2
7260,37,7,9,8,21,5,60,7,39,2,22
7261,7,9,8,21,5,60,7,39,2,22,1
7262,9,8,21,5,60,7,39,2,22,1,1
7263,8,21,5,60,7,39,2,22,1,1,32
7264,21,5,60,7,39,2,22,1,1,32,12
7265,5,60,7,39,2,22,1,1,32,12,1
7266,60,7,39,2,22,1,1,32,12,1,51
7267,7,39,2,22,1,1,32,12,1,51,13
7268,39,2,22,1,1,32,12,1,51,13,3
7269,2,22,1,1,32,12,1,51,13,3,15
7270,22,1,1,32,12,1,51,13,3,15,5
7271,1,1,32,12,1,51,13,3,15,5,20
7272,1,32,12,1,51,13,3,15,5,20,41
7273,32,12,1,51,13,3,15,5,20,41,5
7274,12,1,51,13,3,15,5,20,41,5,34
7275,1,51,13,3,15,5,20,41,5,34,19
7276,51,13,3,15,5,20,41,5,34,19,45
7277,13,3,15,5,20,41,5,34,19,45,21
7278,3,15,5,20,41,5,34,19,45,21,11
7279,15,5,20,41,5,34,19,45,21,11,16
7280,5,20,41,5,34,19,45,21,11,16,9
7281,20,41,5,34,19,45,21,11,16,9,20
7282,41,5,34,19,45,21,11,16,9,20,20
7283,5,34,19,45,21,11,16,9,20,20,2
7284,34,19,45,21,11,16,9,20,20,2,7
7285,19,45,21,11,16,9,20,20,2,7,15
7286,45,21,11,16,9,20,20,2,7,15,13
7287,21,11,16,9,20,20,2,7,15,13,10
7288,11,16,9,20,20,2,7,15,13,10,32
7289,16,9,20,20,2,7,15,13,10,32,13
7290,9,20,20,2,7,15,13,10,32,13,10
7291,20,20,2,7,15,13,10,32,13,10,24
7292,20,2,7,15,13,10,32,13,10,24,23
7293,2,7,15,13,10,32,13,10,24,23,46
7294,7,15,13,10,32,13,10,24,23,46,9
7295,15,13,10,32,13,10,24,23,46,9,3
7296,13,10,32,13,10,24,23,46,9,3,6
7297,10,32,13,10,24,23,46,9,3,6,27
7298,32,13,10,24,23,46,9,3,6,27,5
7299,13,10,24,23,46,9,3,6,27,5,30
7300,10,24,23,46,9,3,6,27,5,30,5
7301,24,23,46,9,3,6,27,5,30,5,46
7302,23,46,9,3,6,27,5,30,5,46,3
7303,46,9,3,6,27,5,30,5,46,3,14
7304,9,3,6,27,5,30,5,46,3,14,19
7305,3,6,27,5,30,5,46,3,14,19,11
7306,6,27,5,30,5,46,3,14,19,11,43
7307,27,5,30,5,46,3,14,19,11,43,28
7308,5,30,5,46,3,14,19,11,43,28,22
7309,30,5,46,3,14,19,11,43,28,22,30
7310,5,46,3,14,19,11,43,28,22,30,15
7311,46,3,14,19,11,43,28,22,30,15,31
7312,3,14,19,11,43,28,22,30,15,31,15
7313,14,19,11,43,28,22,30,15,31,15,22
7314,19,11,43,28,22,30,15,31,15,22,26
7315,11,43,28,22,30,15,31,15,22,26,8
7316,43,28,22,30,15,31,15,22,26,8,48
7317,28,22,30,15,31,15,22,26,8,48,3
7318,22,30,15,31,15,22,26,8,48,3,24
7319,30,15,31,15,22,26,8,48,3,24,20
7320,15,31,15,22,26,8,48,3,24,20,18
7321,31,15,22,26,8,48,3,24,20,18,33
7322,15,22,26,8,48,3,24,20,18,33,18
7323,22,26,8,48,3,24,20,18,33,18,48
7324,26,8,48,3,24,20,18,33,18,48,2
7325,8,48,3,24,20,18,33,18,48,2,2
7326,48,3,24,20,18,33,18,48,2,2,14
7327,3,24,20,18,33,18,48,2,2,14,10
7328,24,20,18,33,18,48,2,2,14,10,24
7329,20,18,33,18,48,2,2,14,10,24,2
7330,18,33,18,48,2,2,14,10,24,2,10
7331,33,18,48,2,2,14,10,24,2,10,5
7332,18,48,2,2,14,10,24,2,10,5,25
7333,48,2,2,14,10,24,2,10,5,25,13
7334,2,2,14,10,24,2,10,5,25,13,11
7335,2,14,10,24,2,10,5,25,13,11,18
7336,14,10,24,2,10,5,25,13,11,18,19
7337,10,24,2,10,5,25,13,11,18,19,5
7338,24,2,10,5,25,13,11,18,19,5,15
7339,2,10,5,25,13,11,18,19,5,15,8
7340,10,5,25,13,11,18,19,5,15,8,10
7341,5,25,13,11,18,19,5,15,8,10,27
7342,25,13,11,18,19,5,15,8,10,27,39
7343,13,11,18,19,5,15,8,10,27,39,4
7344,11,18,19,5,15,8,10,27,39,4,14
7345,18,19,5,15,8,10,27,39,4,14,28
7346,19,5,15,8,10,27,39,4,14,28,7
7347,5,15,8,10,27,39,4,14,28,7,10
7348,15,8,10,27,39,4,14,28,7,10,29
7349,8,10,27,39,4,14,28,7,10,29,1
7350,10,27,39,4,14,28,7,10,29,1,6
7351,27,39,4,14,28,7,10,29,1,6,5
7352,39,4,14,28,7,10,29,1,6,5,3
7353,4,14,28,7,10,29,1,6,5,3,25
7354,14,28,7,10,29,1,6,5,3,25,13
7355,28,7,10,29,1,6,5,3,25,13,6
7356,7,10,29,1,6,5,3,25,13,6,18
7357,10,29,1,6,5,3,25,13,6,18,11
7358,29,1,6,5,3,25,13,6,18,11,52
7359,1,6,5,3,25,13,6,18,11,52,17
7360,6,5,3,25,13,6,18,11,52,17,7
7361,5,3,25,13,6,18,11,52,17,7,5
7362,3,25,13,6,18,11,52,17,7,5,17
7363,25,13,6,18,11,52,17,7,5,17,45
7364,13,6,18,11,52,17,7,5,17,45,7
7365,6,18,11,52,17,7,5,17,45,7,60
7366,18,11,52,17,7,5,17,45,7,60,11
7367,11,52,17,7,5,17,45,7,60,11,45
7368,52,17,7,5,17,45,7,60,11,45,30
7369,1,1,8,4,3,5,7,6,9,1,1
7370,1,8,4,3,5,7,6,9,1,1,1
7371,8,4,3,5,7,6,9,1,1,1,2
7372,4,3,5,7,6,9,1,1,1,2,2
7373,3,5,7,6,9,1,1,1,2,2,1
7374,5,7,6,9,1,1,1,2,2,1,1
7375,7,6,9,1,1,1,2,2,1,1,12
7376,6,9,1,1,1,2,2,1,1,12,1
7377,9,1,1,1,2,2,1,1,12,1,9
7378,4,1,1,2,1,2,2,4,5,5,3
7379,1,1,2,1,2,2,4,5,5,3,4
7380,1,2,1,2,2,4,5,5,3,4,1
7381,2,1,2,2,4,5,5,3,4,1,2
7382,1,2,2,4,5,5,3,4,1,2,3
7383,2,2,4,5,5,3,4,1,2,3,3
7384,2,4,5,5,3,4,1,2,3,3,2
7385,4,5,5,3,4,1,2,3,3,2,3
7386,5,5,3,4,1,2,3,3,2,3,4
7387,5,3,4,1,2,3,3,2,3,4,4
7388,3,4,1,2,3,3,2,3,4,4,6
7389,4,1,2,3,3,2,3,4,4,6,4
7390,1,2,3,3,2,3,4,4,6,4,1
7391,2,3,3,2,3,4,4,6,4,1,5
7392,3,3,2,3,4,4,6,4,1,5,1
7393,3,2,3,4,4,6,4,1,5,1,1
7394,2,3,4,4,6,4,1,5,1,1,1
7395,3,4,4,6,4,1,5,1,1,1,1
7396,5,11,22,11,2,5,1,3,2,16,1
7397,11,22,11,2,5,1,3,2,16,1,20
7398,22,11,2,5,1,3,2,16,1,20,25
7399,11,2,5,1,3,2,16,1,20,25,25
7400,2,5,1,3,2,16,1,20,25,25,47
7401,5,1,3,2,16,1,20,25,25,47,4
7402,1,3,2,16,1,20,25,25,47,4,15
7403,5,3,5,1,8,11,3,3,9,1,2
7404,3,5,1,8,11,3,3,9,1,2,5
7405,5,1,8,11,3,3,9,1,2,5,6
7406,1,8,11,3,3,9,1,2,5,6,12
7407,8,11,3,3,9,1,2,5,6,12,2
7408,11,3,3,9,1,2,5,6,12,2,9
7409,3,3,9,1,2,5,6,12,2,9,6
7410,3,9,1,2,5,6,12,2,9,6,2
7411,9,1,2,5,6,12,2,9,6,2,3
7412,1,2,5,6,12,2,9,6,2,3,3
7413,2,5,6,12,2,9,6,2,3,3,13
7414,5,6,12,2,9,6,2,3,3,13,16
7415,6,12,2,9,6,2,3,3,13,16,8
7416,12,2,9,6,2,3,3,13,16,8,2
7417,2,9,6,2,3,3,13,16,8,2,3
7418,9,6,2,3,3,13,16,8,2,3,2
7419,6,2,3,3,13,16,8,2,3,2,1
7420,2,3,3,13,16,8,2,3,2,1,2
7421,3,3,13,16,8,2,3,2,1,2,1
7422,3,13,16,8,2,3,2,1,2,1,2
7423,13,16,8,2,3,2,1,2,1,2,1
7424,16,8,2,3,2,1,2,1,2,1,8
7425,8,2,3,2,1,2,1,2,1,8,2
